Author,Year,DOI,Plant.sp,Assoc.sp,Intxn.type,Assoc.type,Pop1,Pop2,Plant.Fst,Assoc.Fst,Geog.dist.km,Entry.by,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,GJE,MIN,0.38702458,0.25688126,1897.24134,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,HAJ,MIN,0.60653624,0.25563468,2465.5168,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,HOD,MIN,0.43802137,0.29112934,2348.42202,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,HOL,MIN,0.52366995,0.21078506,1862.53291,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,HOS,MIN,0.32828373,0.23072017,1854.21462,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,KBA,MIN,0.39808058,0.2141486,2114.43987,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,KET,MIN,0.35125836,0.4334919,2318.50193,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,KOZ,MIN,0.37253293,0.23853631,2471.2892,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,KRU,MIN,0.48515598,0.34691668,2565.48224,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,LAU,MIN,0.39985874,0.26363815,2789.48241,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,LEM,MIN,0.45224696,0.20810129,1610.05739,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,LJU,MIN,0.42625532,0.26304616,2513.24154,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,MAR,MIN,0.345657,0.26507909,2052.26497,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,ASP,MON,0.24905913,0.24276054,779.699993,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BAL,MON,0.15198569,0.2546554,217.006833,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BAZ,MON,0.14920572,0.20852785,595.093945,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BDL,MON,0.30778113,0.21758412,99.1894302,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BEG,MON,0.16370456,0.24908401,86.9405509,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BOK,MON,0.3544853,0.27473557,1211.73405,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BOL,MON,0.26953646,0.32554357,117.783936,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BOV,MON,0.20949207,0.23938606,546.335031,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,CAP,MON,0.13523382,0.23451294,632.291326,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,CAS,MON,0.24182078,0.23387574,376.579182,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,CUE,MON,0.30305533,0.2406485,1018.67697,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,DES,MON,0.12012957,0.28771285,1139.69264,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,DIO,MON,0.12245109,0.45089551,907.621484,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,DIP,MON,0.09893883,0.2568294,699.66191,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,DZE,MON,0.15846432,0.28023876,1674.92158,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,GJE,MON,0.14985318,0.28684733,549.62716,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,HAJ,MON,0.37693617,0.29515224,1098.87651,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,HOD,MON,0.19562797,0.3281174,988.984349,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,HOL,MON,0.28384231,0.22599373,811.108857,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,HOS,MON,0.15460447,0.24094595,547.98521,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,KBA,MON,0.11674996,0.19932138,751.768263,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,KET,MON,0.14012876,0.45304207,969.578194,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,KOZ,MON,0.14117358,0.27764785,1242.55807,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,KRU,MON,0.23113479,0.38004916,1261.85177,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,LAU,MON,0.1869973,0.2751281,1606.89109,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,LEM,MON,0.2507642,0.23587914,611.544439,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,LJU,MON,0.1603576,0.23641959,1500.58229,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,MAR,MON,0.14040084,0.3068552,994.439966,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,MIN,MON,0.33874924,0.23736245,1366.70187,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,ASP,RIE,0.27140001,0.25353646,1138.60559,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BAL,RIE,0.26713218,0.22449792,597.793361,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BAZ,RIE,0.25569593,0.22495398,1167.58557,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BDL,RIE,0.3965488,0.22487262,633.960174,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BEG,RIE,0.24734178,0.24190209,676.109484,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BOK,RIE,0.47357956,0.26687799,1547.74518,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BOL,RIE,0.20984163,0.30419657,510.855273,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BOV,RIE,0.37249815,0.23045677,1141.62908,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,CAP,RIE,0.31349767,0.24031345,1069.53616,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,CAS,RIE,0.16532851,0.24011138,222.884572,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,CUE,RIE,0.19319216,0.21925989,1267.02179,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,DES,RIE,0.33865282,0.2991424,731.666518,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,DIO,RIE,0.31777798,0.43310127,779.845059,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,DIP,RIE,0.26532152,0.28871163,938.740344,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,DZE,RIE,0.31742738,0.27822751,1797.29705,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,GJE,RIE,0.3138101,0.24565963,381.734484,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,HAJ,RIE,0.53504875,0.26281731,906.453164,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,HOD,RIE,0.32201271,0.29970086,730.622547,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,HOL,RIE,0.43219151,0.2207438,1230.46117,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,HOS,RIE,0.29618917,0.23280182,799.048413,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,KBA,RIE,0.33416205,0.22080745,577.399993,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,KET,RIE,0.2856941,0.42729777,955.501476,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,KOZ,RIE,0.31229151,0.27233746,706.030224,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,KRU,RIE,0.37642594,0.35128699,813.594379,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,LAU,RIE,0.32236855,0.2862145,1777.61409,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,LEM,RIE,0.41152382,0.23473496,1113.62736,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,LJU,RIE,0.33002589,0.26627346,1823.22291,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,MAR,RIE,0.27595594,0.25516308,1367.68761,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,MIN,RIE,0.31853703,0.26543287,1767.27663,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,MON,RIE,0.29303944,0.28163412,597.659978,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,ASP,RIL,0.28584659,0.26472865,1987.41949,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BAL,RIL,0.16398329,0.30619659,1215.14696,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BAZ,RIL,0.14597801,0.24437454,1930.63711,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BDL,RIL,0.31927135,0.26102482,1407.96702,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BEG,RIL,0.19894257,0.288019,1423.47609,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BOK,RIL,0.30492213,0.28232012,1731.14588,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BOL,RIL,0.33857151,0.32771519,1221.14193,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BOV,RIL,0.18560285,0.28296764,1811.44831,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,CAP,RIL,0.17439231,0.27049493,1903.634,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,CAS,RIL,0.30493382,0.30394567,1031.58998,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,CUE,RIL,0.38925082,0.27142672,2115.69545,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,DES,RIL,0.11628966,0.27883937,250.203419,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,DIO,RIL,0.16220609,0.44405985,722.040509,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,DIP,RIL,0.13439214,0.29495235,1215.73623,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,DZE,RIL,0.1242329,0.26509607,1625.37322,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,GJE,RIL,0.10435985,0.31339534,804.128372,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,HAJ,RIL,0.3557413,0.28979973,632.650686,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,HOD,RIL,0.16184005,0.32580725,526.310082,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,HOL,RIL,0.27245526,0.23903917,1602.80831,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,HOS,RIL,0.15288755,0.28150872,1170.828,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,KBA,RIL,0.13240328,0.23541297,694.34439,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,KET,RIL,0.14055166,0.45479151,912.214925,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,KOZ,RIL,0.15050028,0.27547876,206.971783,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,KRU,RIL,0.19275478,0.31349314,116.43351,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,LAU,RIL,0.18395528,0.27432794,1678.49175,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,LEM,RIL,0.24939943,0.28244715,1619.98881,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,LJU,RIL,0.15783525,0.27778817,1933.30103,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,MAR,RIL,0.10914539,0.32636026,1644.57789,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,MIN,RIL,0.38319582,0.29433437,2616.07789,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,MON,RIL,0.15089179,0.27273142,1336.5363,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,RIE,RIL,0.32607206,0.29038816,851.783399,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,ASP,RUC,0.27405827,0.28586742,1315.18377,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BAL,RUC,0.13782139,0.26797349,386.296584,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BAZ,RUC,0.16687205,0.24489761,1123.52889,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BDL,RUC,0.32424043,0.24785682,647.801026,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BEG,RUC,0.17967689,0.24954966,637.781362,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BOK,RUC,0.32630321,0.3212399,1094.29189,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BOL,RUC,0.36420112,0.3197248,440.586523,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BOV,RUC,0.25253913,0.26619273,972.861123,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,CAP,RUC,0.20224216,0.30934313,1183.41622,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,CAS,RUC,0.28067284,0.30941712,439.942221,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,CUE,RUC,0.36770173,0.24895497,1521.5033,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,DES,RUC,0.16791492,0.33395991,614.665064,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,DIO,RUC,0.16675133,0.48281206,370.873112,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,DIP,RUC,0.15795355,0.30367676,486.148713,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,DZE,RUC,0.15987842,0.30581956,1326.59153,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,GJE,RUC,0.15682789,0.30307073,96.958207,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,HAJ,RUC,0.38656824,0.30893759,551.090202,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,HOD,RUC,0.15222154,0.33548022,433.239093,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,HOL,RUC,0.28416111,0.2554019,832.242512,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,HOS,RUC,0.17674081,0.28505397,374.830619,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,KBA,RUC,0.1803518,0.21616448,195.778222,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,KET,RUC,0.16983018,0.48750526,499.749128,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,KOZ,RUC,0.17842949,0.32159133,805.389965,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,KRU,RUC,0.20352027,0.40868225,748.695132,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,LAU,RUC,0.21254571,0.32140953,1301.9573,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,LEM,RUC,0.28176178,0.26787771,793.084595,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,LJU,RUC,0.1552559,0.30985185,1360.60219,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,MAR,RUC,0.16756171,0.33726794,935.389946,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,MIN,RUC,0.41293115,0.29408115,1919.07085,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,MON,RUC,0.15178289,0.28250171,556.054307,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,RIE,RUC,0.32136651,0.29143682,476.505201,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,RIL,RUC,0.14912086,0.33045105,841.931941,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,ASP,SCA,0.27335061,0.24037408,456.916869,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BAL,SCA,0.20113619,0.25475003,590.031292,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BAZ,SCA,0.17789351,0.22522597,574.785737,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BDL,SCA,0.30959111,0.22970879,284.299816,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BEG,SCA,0.19893011,0.22724989,347.984455,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BOK,SCA,0.35904495,0.28371557,1567.95703,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BOL,SCA,0.29567939,0.30759423,456.370741,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BOV,SCA,0.26159861,0.25253124,711.428515,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,CAP,SCA,0.22931862,0.28203323,375.911104,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,CAS,SCA,0.26012408,0.25972498,506.689543,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,CUE,SCA,0.34140936,0.2510953,655.393,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,DES,SCA,0.20866198,0.3053874,1379.81941,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,DIO,SCA,0.19488772,0.43947406,1238.22127,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,DIP,SCA,0.16937945,0.26440366,1075.86026,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,DZE,SCA,0.23291289,0.28796336,2051.12766,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,GJE,SCA,0.21053136,0.28601244,830.978176,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,HAJ,SCA,0.45503277,0.28831581,1419.60366,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,HOD,SCA,0.23238312,0.32407347,1284.38561,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,HOL,SCA,0.29871358,0.2332837,1154.2632,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,HOS,SCA,0.15703418,0.25910377,923.77228,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,KBA,SCA,0.22828726,0.23011656,1058.94927,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,KET,SCA,0.18278733,0.46839645,1327.31356,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,KOZ,SCA,0.21504646,0.28167566,1400.77543,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,KRU,SCA,0.23484356,0.36372961,1483.45887,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,LAU,SCA,0.26956482,0.27738908,1981.98627,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,LEM,SCA,0.25293861,0.22832516,925.14071,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,LJU,SCA,0.18192601,0.30000482,1855.13964,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,MAR,SCA,0.22742659,0.27508136,1346.0315,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,MIN,SCA,0.38996351,0.25372964,1082.11337,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,MON,SCA,0.21235074,0.26370156,376.20879,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,RIE,SCA,0.30011748,0.25752506,695.080247,jby,
